名称,纬度,经度
汇百川,22.75956574,113.8081686
沙井鹏程花园,22.76248071,113.8036047
和西电子,22.76478704,113.8047775
山门居委会,22.77670634,113.8487682
蓝天科技园,22.71384606,113.8387991
上南大街路口,22.72297794,113.8357014
上南联诚,22.72117764,113.8374601
桥头,22.68654673,113.8034773
沙井河桥,22.76139029,113.8232766
宝安大道蚝乡路口,22.73693562,113.8195091
沙井地铁站①,22.73490874,113.8192625
沙松桥,22.7668241,113.8203875
民主西环路口,22.73795058,113.7954874
海欣花园,22.73868528,113.7915964
蚝一社区,22.73821573,113.7863248
安托山高科技园,22.73776488,113.7833817
海上田园,22.73300341,113.7711995
沙浦围创业工业区,22.7873183,113.8150338
碧头四工业区,22.78879588,113.8123817
福永税务,22.64430947,113.8275948
庭威工业园,22.58116352,113.9166722
长丰工业园,22.58390909,113.919932
洪浪居委,22.57110296,113.9108644
武装部,22.55933713,113.909
留仙三路,22.585774,113.9207626
宝安残联,22.58647555,113.9064518
创业一村,22.58260616,113.9101266
后瑞村,22.63567609,113.8275994
后瑞地铁站,22.6319084,113.8306037
机场邮件处理中心,22.62726017,113.8327296
空港油库,22.62190755,113.8340705
华胜实验学校,22.61690317,113.8361503
西乡奋达科技,22.61331243,113.8376395
联升购物广场,22.59901084,113.8446373
康桥书院,22.65472947,113.8587562
簕竹角村,22.6600116,113.8596388
坤宏大厦,22.75199765,113.8229764
上星市场,22.73184922,113.8285838
沙井民营党工委,22.75212699,113.8075795
精英公司,22.75553813,113.7922127
蚝二共和工业区,22.75602034,113.7877327
朝阳路口,22.80888483,113.864254
黄埔三区,22.71996675,113.8406846
黄埔工业区,22.71823305,113.8457836
洪田路口,22.71620436,113.8498748
西荟城广场,22.7355412,113.8110206
沙井街道办,22.73535648,113.8056046
东塘村,22.73483135,113.8031654
市中西医结合医院,22.73486198,113.7994442
东兴花园,22.73439706,113.7969933
联能工业区,22.73470947,113.7889287
步涌同富裕,22.76552451,113.8005639
恒明珠工业园,22.76966486,113.794906
沙井同富裕工业区,22.76791699,113.7995242
敬业公司,22.76583996,113.8043564
中熙工业园,22.76834566,113.7988115
佘屋南路,22.78479909,113.8106765
碧头村委,22.78428944,113.8091285
碧涛花园,22.78358853,113.8068276
振泰工业城,22.77336725,113.8092335
平安大道路口,22.77495222,113.8044771
桥头地铁站①,22.68971929,113.8053689
桥南,22.69277314,113.8073919
宝安大道荔园路口,22.6968869,113.8100325
福海塘尾,22.70095813,113.8123583
塘尾地铁站①,22.70574929,113.813111
塘尾北,22.70860853,113.8125664
惠丰工业园,22.7020953,113.81903
98工业区,22.70920539,113.8200633
中心南环路口,22.71164151,113.8204703
簕竹角村总站,22.66375568,113.8567311
永丰路口,22.57495518,113.8619201
宝安妇幼东,22.56676101,113.8723026
新乐派出所,22.55558763,113.8963717
海乐实验学校,22.55799334,113.8991404
宝安1990,22.56290063,113.9049118
鸿兴印刷厂,22.66486081,113.8199288
万福广场西,22.67215723,113.8183531
石厦名苑,22.67775459,113.820281
永恒大厦,22.67553269,113.81687
福永医院,22.67407384,113.8146351
留仙一路,22.57860585,113.9142038
中粮创芯公园,22.58069213,113.9121048
塘朗山隧道路口,22.58848856,113.9826277
航嘉工业园,22.65644742,114.0771507
滢水山庄②,22.60423982,114.0470076
丽沙花都,22.71890657,113.8226026
学苑丽水路口,22.59283093,113.977909
月亮湾十号路总站,22.511907,113.8854017
实验学校总站③,22.55197091,114.085766
实验学校总站②,22.55197501,114.0854479
紫薇阁总站,22.56150824,114.0333232
第二职业技术学校,22.77731068,113.9458144
横岭村,22.61492083,114.0396384
白石龙地铁站西,22.60335391,114.0355972
建龙苑,22.57793944,114.054447
梅坳五路,22.57969533,114.0526679
环境监测中心,22.57754525,114.0534192
富士康南二门,22.6504262,114.0434379
龙华社保站,22.65786513,114.0101221
松岗大道芙蓉路口,22.74859723,113.852524
芙蓉工业区西,22.74065075,113.8488487
海伟厂,22.79875836,113.8658709
大华飞捷科技园,22.81252097,113.8646055
北方永发科技园,22.81566441,113.8650662
洪田村,22.7099101,113.8492848
万家福商场,22.71238031,113.8498199
创新智慧港,22.71469341,113.8502728
荣昌辉商行,22.72753254,113.8429118
沙井中心客运北,22.72972098,113.8384241
高桥底,22.72436897,113.8491726
益华电子城南,22.74782541,113.818999
乐荣集团,22.67803328,113.7916134
新和新兴工业园,22.67775002,113.7844107
铁岗村,22.60260231,113.8814989
铁岗公园,22.60198131,113.8847802
凤岗小学,22.60045143,113.8771435
凤凰岗村,22.59853192,113.8750523
流塘派出所,22.59625636,113.8720123
宝安海关大厦,22.5752503,113.9095651
宝安新村,22.5899835,113.8917627
泰华梧桐岛,22.60800736,113.8333365
全一电子厂北,22.60686105,113.8368909
西乡同富裕工业园,22.61087843,113.8402183
中信工业区,22.68802912,113.8239592
宝安法院北,22.55914698,113.904849
宝安退役军人事务局,22.56200385,113.9090948
固戍红湾,22.59582644,113.8459147
华万工业园,22.59120716,113.8502396
银田创意园,22.58941557,113.851616
宝安大道金海路口,22.58596408,113.856271
西乡盐田,22.57986569,113.8642936
同仁妇科医院,22.57834449,113.8664671
西乡步行街,22.57505794,113.8710739
河东,22.57111302,113.8760467
群贤花园,22.5697758,113.8780619
宝安人民医院,22.56799166,113.9083994
宝安党校,22.56992022,113.9088713
同乐海关,22.57224101,113.9088332
宝安灵芝小学,22.57595227,113.9075427
新安交警中队,22.58028244,113.903068
上合花园,22.5839567,113.899475
宝安公园南门,22.58574361,113.896589
上合新村,22.58492635,113.8929401
流塘旧村,22.581984,113.8872304
福永小学,22.67261986,113.81231
福永市场,22.67182986,113.8089342
青松西路东,22.7254103,114.391995
河唇村口,22.70550794,114.3807107
龙山小区,22.75236975,114.3965747
侨城东路口①,22.54536134,113.9946652
鸿新花园②,22.54674251,113.9995168
福宁总站,22.738909,114.2673104
上沙,22.53214042,114.0232139
南山汽车站,22.54480136,113.9087679
龙瑞佳园,22.48465697,113.8954845
富源花园,22.56027463,113.8916855
安乐小学,22.56300703,113.890313
熙龙湾,22.55127098,113.885201
兴华一路新湖路口,22.55532217,113.886256
双拥码头,22.53332488,114.4854123
鹏飞路口,22.60231157,114.4592177
沙井巡警中队,22.74938063,113.8140276
中华制漆,22.75025459,113.8103549
水产油站,22.75088154,113.8082273
码头桥,22.75116201,113.8051835
帝堂西环路口,22.74786013,113.7945526
中心路口,22.74549235,113.8233629
宝溪综合市场,22.77677281,113.8299005
松岗派出所,22.77592139,113.8268694
沙浦围牌坊,22.77505686,113.8237891
朗碧路口,22.77322708,113.8188189
茅洲河工业区,22.7724844,113.8124349
塘尾社区,22.70438249,113.8058722
福海儿童公园,22.70699996,113.8070802
塘尾十一区,22.70896574,113.8072445
福宁高新产业园,22.6891196,113.8259425
华福骏达物流园,22.69387547,113.8249044
福永新田旧区,22.69593001,113.8249323
福海天桥,22.67810489,113.7958422
新和二区,22.67464235,113.7974793
新和一区,22.67700275,113.7968346
福永海鲜市场南,22.66616545,113.805215
宝安日报社,22.58816507,113.8867755
嘉华花园,22.58543114,113.8824502
西乡街道办,22.583607,113.8803695
安源居,22.58681354,113.8763542
庄边村,22.58956092,113.8798413
福永中学,22.67446372,113.8086353
立新福洲大道路口,22.6774396,113.807833
半山酒店,22.68012309,113.807899
淇昇厂,22.68284967,113.8074637
大布头路中,22.71463426,114.0599687
福永水厂,22.68755664,113.8052708
新安公园,22.56373053,113.9074385
灵芝园新村,22.56859682,113.9024635
宝安税务局,22.57015194,113.9012038
公园路西一巷,22.57343697,113.8979157
诺铂广场,22.57679848,113.8943618
文汇学校,22.57825414,113.8930596
前进天虹商场,22.58192474,113.8891836
流塘公园南门,22.58379879,113.8872453
宝安体育馆东,22.56736116,113.8810064
金成名苑,22.56370845,113.88424
西城上筑,22.56075219,113.8873479
甲岸路口,22.556829,113.892029
中商花园,22.55495748,113.8939659
中南花园,22.55259287,113.896444
宝安第四专职消防队,22.72622274,113.7984172
步涌桥（临时）,22.75145691,113.8096359
沙井医院,22.735672,113.8019473
新桥街道办,22.74549429,113.8254485
吉祥路南,22.74182772,114.3669617
龙湖村,22.75571955,114.3557685
牛背工业区,22.75529776,114.3605855
石陂头村,22.75063691,114.3630485
禾场吓住宅区,22.74140684,114.3735034
万豪月半山,22.49156732,113.887969
荔山工业园总站,22.49466151,113.8884663
西部物流中心,22.5040271,113.8788913
汇利五金公司,22.70929954,113.8099515
南玻集团,22.71039138,113.806697
鑫龙科技园,22.72209981,113.8537356
天源隆超市,22.72202205,113.8538809
庄村桥头,22.72369482,113.8574168
庄村工业区,22.72630316,113.8588789
新玉路口,22.72800089,113.8597517
新桥农贸市场,22.74059621,113.8315512
长丰酒店,22.73703683,113.8367472
新桥汽配,22.73747758,113.84286
大庙路口,22.74347055,113.8268544
明德学校,22.75567987,113.7977286
共和社区,22.75815648,113.7979621
天源隆商场,22.76173604,113.7977684
松岗人民医院南,22.77800221,113.8341006
燕罗税务所,22.77471115,113.8362054
后瑞村口,22.63614004,113.8292147
友胜工业区,22.61102467,113.8461484
索佳路口,22.61261261,113.8444881
三围球场,22.61690434,113.8406942
凤凰山路口,22.6861307,113.8413795
福凤路中,22.68215807,113.8382457
福凤路南,22.67799596,113.8349021
龙王古庙,22.67727213,113.8327364
龙王古庙牌坊,22.67458483,113.8344111
利满达制衣厂,22.67354509,113.8306481
龙王古庙北,22.6736022,113.8339439
物流园,22.64223776,113.8206502
锦程凤塘大道路口,22.70573515,113.7780433
嘉源工业园,22.69881424,113.7774467
新安五路翻身路口,22.57370695,113.8774848
华丰金融港,22.57092077,113.8745953
崛起实验中学,22.56920711,113.8726551
福中福,22.56589888,113.8692111
宝安小学,22.56443895,113.8673737
立新湖创意园,22.68911693,113.8067745
大洋花园,22.69223524,113.8079273
中粮机器人智造园,22.69355145,113.8104267
万宝电子厂,22.69561182,113.8141594
凤城花园,22.69920788,113.8210697
美亚电器,22.69967616,113.8228645
大洋田工业区,22.7005968,113.821212
凤塘大道东,22.70251212,113.8147245
富盈门,22.58925548,113.8821306
丽景城,22.59105479,113.8799304
文竹园,22.50272748,113.925833
木墩路口,22.76594008,113.9228061
马安山,22.72559514,113.8153878
海灏华庭,22.56578672,113.8488569
广雅花园,22.78328328,113.8901108
长春花园,22.78461252,113.8891167
任达山庄②,22.67316491,113.9019166
西乡敬老院,22.60118815,113.8825254
鸿威工业区,22.58307401,113.9158483
创兴达商务中心,22.58634713,113.9126075
德昌电机南,22.72416176,113.8430664
德昌新沙路口,22.72628522,113.8391281
万丰社区,22.73016416,113.821937
衙边社区,22.74663628,113.8090297
宝梓北路,22.75240872,114.3778006
东联路口,22.74112295,114.3839307
沙浦居委,22.77665213,113.8263239
沙溪小学,22.77991313,113.8274266
沙浦市场,22.78323731,113.8270514
金信化工,22.71030276,113.8017675
YKK厂后门,22.71024865,113.798738
敬邦公司,22.71015668,113.7931558
南岭路口,22.7333054,113.8392329
蚝四新二工业区,22.73225011,113.8434408
步涌桥,22.75153895,113.809669
衙边工业区,22.74742059,113.8082275
衙边村,22.74555146,113.8078437
辛养村,22.74220029,113.8071902
明珠市场,22.73878212,113.8070871
锦程景芳路口,22.70109387,113.7776359
新安中学,22.56543677,113.8978461
新安湖,22.56714345,113.8998223
宝安广电中心,22.57102805,113.9043451
尚都花园,22.56334409,113.8818658
宝民派出所,22.5721336,113.8921001
宝安中医院,22.57447079,113.8948894
水口花园,22.57732955,113.8980886
上川村,22.58000989,113.9012402
黄田派出所东,22.63256312,113.8359237
黄田小学,22.63016471,113.8365656
金碧工业园,22.6345977,113.8337128
达利花园,22.63638933,113.8315298
深圳东方英文书院,22.65029776,113.8381194
宝安第一外语学校,22.64743824,113.8358656
天霖公司,22.67346902,113.8279358
西乡综合执法队①,22.59915508,113.8721313
宝田二路路口,22.60418795,113.8670896
宝安纯中医医院,22.603984,113.8671047
西乡交管所①,22.61186682,113.859263
宝梓路口,22.74071963,114.3786001
望牛岗村,22.70478225,114.3733308
赤坳河江岭段,22.66710776,114.358815
石陂头居民小组,22.70215002,114.3777559
碧岭幼儿园,22.66691055,114.285319
大运村（南门）,22.68456894,114.2146359
大运地铁接驳站场站,22.68929806,114.2222013
岭背坑居民小组,22.74946508,114.2321909
百合盛世,22.74488828,114.2299104
富桥社康中心,22.6823952,113.7941519
红发工业城B门,22.69796418,113.8001353
东方山水酒店,22.68238388,113.7886615
沙井南城百货,22.73636185,113.8076548
蚝三社区,22.74270555,113.7944687
新桥万丰工业区,22.71526625,113.8149944
新嘉华购物广场,22.71370404,113.8194524
丽晶酒店,22.71304439,113.824837
上南油站,22.7128357,113.8292218
沙浦围第一工业区,22.78489014,113.8288491
百业安家购物广场,22.78618567,113.8298979
杰和信塑胶模具厂,22.78650901,113.8269459
洋涌工业区,22.79138879,113.8197622
沙浦,22.77940927,113.8231742
格布雅苑,22.76660763,113.8259244
白石厦东,22.67724429,113.8264085
福永桥底,22.67662678,113.8223616
汉永酒店,22.6752678,113.820618
万福广场,22.67276752,113.8169804
怀德社区,22.67095245,113.8140477
福永交管所,22.66870026,113.8104193
洋田路口,22.66694863,113.8142094
新和村,22.67221227,113.7995124
富桥工业区,22.67907142,113.7969207
福永伟创力,22.68447398,113.7968161
永威五金塑料厂,22.68894875,113.7967226
合盛工业区,22.7022527,113.7950327
金科迅公司,22.68995535,113.7921979
货龙厂,22.68473378,113.7923125
宝桥二区北门,22.68360309,113.7923387
大家好广场,22.58273376,113.9044024
景山花园,22.69685815,113.816643
万宝厂,22.69524045,113.8133714
宝安桃源居,22.61633836,113.8566129
固戍地铁站,22.60267444,113.8423844
后瑞地铁站②,22.63179659,113.8301595
科比新工业园,22.68766594,113.7799311
新兴工业区四区,22.6790731,113.7792103
赛格导航,22.68254366,114.2768475
长隆村,22.74661278,114.3895692
吓陂村,22.76364263,114.3478556
宝龙四路路口,22.69417714,114.293438
梅沙街道办②,22.60157636,114.3085734
梅沙街道办③,22.60158115,114.3086863
华测检测,22.58273857,113.9185846
宝石路口,22.58921613,113.9171506
华丰机器人产业园,22.60655277,113.8389293
安乐工业区,22.60292766,113.830415
坪山交通运输局,22.71045826,114.3105976
永昌隆工业园,22.69277336,114.2501884
嶂背嶂盛路口,22.6904554,114.2466329
复亚医院,22.76807439,113.8249868
宝安华强城,22.70407697,113.8110778
塘尾万里学校,22.70448719,113.8096149
塘尾政域科技,22.70403064,113.8053429
凤塘和沙路口,22.70396192,113.8002993
塘尾富源工业区,22.70412024,113.7962956
怀德翠海,22.7040301,113.791739
艾默生工业园,22.70396971,113.7873903
西乡蚝业,22.70406471,113.7837667
捷和电机,22.7250188,113.8069346
宝兴科技,22.72050135,113.8065349
步涌工业区,22.75355452,113.8103236
锦胜财富广场,22.71642636,113.8119843
宝安行政中心北,22.5594442,113.8773575
海滨新村,22.56743065,113.8648365
宝源新村,22.5721426,113.8583496
宝安交通运输局①,22.56320497,113.896065
裕安路口,22.57093995,113.8892754
上川路口,22.57441707,113.8855369
宝安中心医院,22.58219939,113.876711
西乡立交①,22.58612979,113.873201
火王人行天桥,22.59437868,113.8674279
津村药业,22.66469882,113.8107956
翠岗公园,22.66835826,113.816321
翠岗西路口,22.66877401,113.8188968
怀德国际,22.66879527,113.8227472
怀德村委,22.67125422,113.8128836
福永交警中队,22.66644425,113.8160925
会展湾东城,22.7089156,113.7782896
福海街道办,22.69116614,113.8020514
桥头鸿德园,22.69179418,113.7992204
福海格林小镇,22.69064634,113.7954885
和平村口,22.6908551,113.7915283
立新湖公园,22.68497749,113.8059667
立新湖外国语学校,22.68036189,113.8078158
福永消防中队,22.67902454,113.8096627
乐利精密东门,22.67920228,113.7924432
台群精机,22.72060505,113.844402
新二村,22.62959105,114.4197348
富桥第五工业区,22.69048005,113.8086924
怀德翠湖工业区,22.69331519,113.8177933
丹竹头地铁站①,22.62231862,114.1419988
西乡中学,22.57665872,113.844729
华润电子,22.6939425,114.2969718
誉泰达,22.69417315,114.293437
华盛幼儿园,22.77218067,113.8343988
狮头岭居委会,22.6649538,114.0173215
华丰第一科技园,22.61010377,113.8353557
华丰第一工业园,22.61174883,113.8366209
茭塘村,22.71886669,113.8047815
大王山路口,22.72096741,113.8003282
闳晖科技园,22.72137471,113.7925587
蚝一西部工业园,22.72147805,113.7894918
兴英科技园,22.72173465,113.7819839
金正江大,22.72208664,113.7743406
鸿桥工业园西,22.72199236,113.7749927
松岗第三小学,22.7689276,113.8343358
田洋三路,22.75974646,113.867743
田洋一路,22.76026147,113.8653333
松岗中学,22.76079094,113.8626558
松岗体育中心,22.76186065,113.8575627
松岗天虹商场北,22.76405339,113.84753
松岗邮政,22.7654619,113.842797
东方居委会,22.76628625,113.8408681
高士拉链,22.70254181,113.7812136
和裕工业区,22.69857139,113.7808672
秀西路口,22.69469594,113.7805298
莱尔德电子,22.69023358,113.7801524
北方俊亿工业园,22.68372047,113.7795957
航盛电子,22.68023312,113.7794487
泰华阳光海,22.57506013,113.8548064
翻身派出所,22.57199296,113.8848302
富年华,22.57152793,113.8828747
泰华锦绣城,22.57336791,113.8849983
上川建安路口,22.57587319,113.8885643
建安新村,22.57798872,113.8909947
铁仔山公园,22.59890242,113.8643656
固戍村,22.60466243,113.8611255
劲力集团,22.60778594,113.858195
桃源居人行天桥,22.61192034,113.85479
宝安桃源居西,22.61439216,113.8536011
鹤洲立交,22.62053374,113.849513
联升百货,22.60126307,113.8455415
东华格林第二幼儿园,22.59789797,113.8423135
固戍东山幼儿园,22.59642925,113.8412208
沙边路口,22.59537978,113.8386272
沙边市场,22.597849,113.8378239
南昌路口,22.60414347,113.8352638
运昌航城大道路口,22.60505214,113.8329807
万家和百货,22.69513048,113.7877557
德金花园,22.69138102,113.7823146
美祥顺,22.71033236,113.7839877
中富厂,22.71019071,113.7878339
学府花园南,22.73863429,113.7915924
学府花园,22.74257665,113.7919349
星智机电,22.74762386,113.7924107
华丰第二工业园,22.61024794,113.8316709
广田深亚油站,22.80780936,113.8635767
罗租中新村,22.67281026,113.9306345
赐昱幼儿园,22.68895775,114.2431758
明峰大厦,22.68824143,114.2395561
嶂背一村综合市场,22.68732824,114.2378426
敏俊捷印刷,22.69526222,113.8185983
凤凰学校,22.69741177,113.831925
凤凰塔西,22.69451708,113.8311651
书香门第,22.60185946,114.0411298
大岭社区,22.63790527,114.0180157
兰竹东路东,22.71809799,114.3896601
沙井新城市广场,22.76107514,113.8041672
粤美特加油站,22.76237917,113.8009541
安浩瑞工业区,22.70762187,113.7934928
雅达厂,22.70754028,113.7877419
日东精密厂,22.70762354,113.7835841
雅兰仕,22.70804947,113.7788357
步涌市场东,22.75690348,113.8114122
沙井北环路口,22.75030323,113.8040246
蚝四村,22.74749305,113.8034272
水产市场,22.74293584,113.8019418
洪圣古庙,22.74098331,113.8001164
南沙派出所,22.72050441,113.8008385
沙井马鞍山,22.71621804,113.8123223
三扬轴业,22.72272424,113.7794649
钟屋,22.62651719,113.8449744
福中工业区,22.66293103,113.8187658
劲嘉彩印,22.66114708,113.8185915
下十围第一工业区,22.65925813,113.8152066
下十围市场,22.6554882,113.8169615
下十围新街,22.65682909,113.8154474
福永鼎丰科技园,22.67910188,113.7881325
同州电子厂,22.68412859,113.7880571
双金惠工业区,22.68786157,113.7879666
和平市场,22.69277022,113.7878611
和平中英文学校,22.69701981,113.7883108
永联学校,22.58025502,113.8937281
上合市场,22.58339289,113.8973727
蚝一濠景城,22.73879022,113.7846152
西沙蚝乡路口,22.74414517,113.7850107
嘉晶电子,22.74558901,113.785218
松岗信隆厂,22.77584441,113.8012961
江边工业五路,22.77641562,113.7979619
崇辉厂,22.77668402,113.7964292
金鹏城酒店,22.77200905,113.8313366
松河瑞园,22.77142909,113.82699
新桥市民广场,22.72758087,113.8240429
松瑞路口桥,22.77190834,113.8309376
同乐广场,22.71794821,114.3067805
长湖围社区,22.71457823,114.3083785
同德路,22.71548504,114.3105244
雅胜厂,22.7408716,114.2670823
金源路口,22.68003485,114.2255247
南头检查站（关外）01,22.55569809,113.9053524
南头检查站（关外）02,22.55564406,113.9054445
南头检查站（关外）03,22.55559403,113.9055295
南头检查站（关外）04,22.555562,113.9056235
南头检查站（关外）05,22.55552894,113.9057716
南头检查站（关外）06,22.55549691,113.9058686
曦城3号门,22.59269644,113.9007802
曦城商业中心,22.59760411,113.8969805
鑫豪盛大洋工业园,22.69246192,113.811627
好万年百货,22.71866894,113.7791135
和一村,22.71363602,113.7788664
锦程文丰大厦,22.72454813,113.7797884
蚝四工业园,22.7314661,113.8444655
水围路口,22.76734799,113.8386643
凤凰花苑,22.68570551,113.8254614
瓦窑花园,22.58535423,113.901454
兴东居委会,22.58490007,113.9079252
黄田,22.62966974,113.843282
翠湖花园,22.6385693,113.8355223
兴围路口,22.64633694,113.8291137
怡丰酒店,22.65544471,113.822003
怀德翠岗,22.66014127,113.8222885
新桥路口,22.74049208,113.8250728
幸福居,22.74236174,113.825189
新桥新和路口,22.75006461,113.8258182
沙四科技园,22.74815055,113.7854463
沙井边防站,22.75149704,113.7858149
和二才生围路口,22.71481265,113.7906829
大王山居委会,22.71446149,113.7987197
权升汽修厂,22.77062728,113.819541
江边公交总站,22.77565709,113.8165867
江边社区,22.77465378,113.8114
嶂背步行街,22.68574675,114.2383372
友爱门诊,22.68464284,114.2376727
园湖横一巷,22.6822383,114.2343866
华晟捷,22.68127331,114.233853
坪山河湿地公园,22.69724663,114.369054
沙井京基百纳,22.7314509,113.8023456
坪山天虹,22.68287759,114.3251775
第七高级中学,22.73725954,113.7790101
南头检查站（关外）07,22.55545488,113.9059476
南头检查站(关内)19,22.5542026,113.9068589
南头检查站(关内)18,22.55404971,113.9066329
南头检查站(关内)17,22.5540267,113.9066449
深南北环立交（关内）15,22.55395873,113.9065909
凤凰天桥,22.6886036,113.8269352
沙头工业区,22.72539267,113.8006167
南沙派出所西,22.72050217,113.7995133
大王山村,22.71725731,113.7996649
大王山新村南,22.7156417,113.8002273
310总站,22.71525719,113.8004569
沙头市场,22.72423585,113.8005345
东塘街路口,22.73574795,113.8019333
新桥市民广场南,22.72395042,113.8248473
东塘村围仔,22.73710561,113.8013858
上南路口,22.71873258,113.8432492
黄埔社区,22.71654261,113.842349
南洞村口,22.71403673,113.8414609
德昌天桥,22.72519219,113.8446483
新沙路口,22.72246869,113.8444931
日清电子,22.67913721,113.792385
桥塘路中,22.69914522,113.802093
桥头市场,22.69455966,113.8010948
宝安客运中心南,22.5926532,113.8808155
西乡盐田大门,22.57936678,113.8619729
宝安文具批发市场,22.58482241,113.8679024
福安楼,22.58635074,113.8909171
宝安地铁站,22.55695047,113.8762268
沙浦围居委会,22.77598091,113.820798
东方派出所,22.75781359,113.8401126
松岗工程质检站,22.75812576,113.8347315
红星社康中心,22.7678189,113.8326775
福桥,22.67312782,113.8005479
新丰苑,22.71672262,113.8217805
茭塘村口,22.72575622,113.8038998
西环路口,22.72684123,113.7945109
深南北环立交（关内）14,22.55392476,113.9065259
深南北环立交（关内）13,22.55385782,113.9064068
深南北环立交（关内）12,22.55385182,113.9064108
南头检查站(关内)11,22.55380986,113.9063118
深南北环立交（关内）08,22.55369397,113.9060578
龙腾社区,22.68567648,113.9269487
石岩影剧院,22.68259987,113.9332964
石岩新村②,22.67649169,113.9201661
恒富花园,22.69434518,113.9356241
劲嘉松岗工业园,22.81069008,113.8534362
立才学校,22.73819731,113.7921747
园湖大厦,22.68005386,114.2345068
五园小学,22.6167055,114.0676269
黄金山公园,22.63994443,114.0620939
布吉国土所,22.61007742,114.1211817
三联路口,22.62843365,114.1037693
田洋五路,22.7592378,113.8697127
松岗红星社区,22.76899464,113.8371011
翡翠市场,22.76970864,113.8377838
松岗桥底佳华,22.77140244,113.8413419
松岗桥底,22.7708123,113.8428699
生活缘,22.77263231,113.8359187
福永医院凤凰分院,22.69454278,113.8283416
凤凰油站,22.70000799,113.8275882
稔田社区,22.70183851,113.8275821
稔田北人行天桥,22.70569383,113.8282857
新桥南环路口①,22.71249485,113.8297833
上寮花园,22.7224992,113.8298318
上南派出所,22.72161171,113.8326564
马鞍山信用社,22.71666282,113.8133509
华伦科技园,22.70484213,113.835868
兴围第三工业区,22.70348239,113.839694
铁鹰厂,22.70231814,113.8416421
华益盛工业园,22.70145369,113.8384479
金凤凰购物广场,22.69880852,113.836875
润恒鼎丰高新园,22.7051576,113.7815852
泽台电子,22.72699218,113.7899434
沙一万安工业区,22.72724473,113.7854777
华丰国际智造城,22.72740167,113.7832281
兴英科技北,22.72751226,113.7805778
建溢集团,22.80411034,113.8753227
正大安工业城,22.80904198,113.8746342
罗田龙山六路路口,22.81637814,113.877935
兴围,22.63817262,113.8244126
乐惠多购物广场,22.67641066,113.8060585
盛世广场,22.67181596,113.8045129
宝冠路口,22.62815246,114.1394342
中海信工业园,22.63344659,114.1375674
龙山工业区,22.60240801,114.1332163
聚友工业园,22.67833858,113.8881654
鸿图工业园,22.62608687,113.8617274
东部电厂,22.57196079,114.4439297
冠城产业园,22.79832915,113.8980115
朱坳水厂,22.60007758,113.867135
万丰小学,22.72886331,113.8191697
沙井自来水公司,22.729709,113.8447012
新玉新发二路口,22.73129839,113.8532047
龙璟印刷工业园,22.72842935,113.8609122
花果山居委会,22.77395986,113.8392283
碧头第三工业区,22.77952042,113.8014232
碧头文化广场,22.78100857,113.8000366
碧头工业大道北,22.78250481,113.7986892
碧头文武学校,22.780459,113.8053801
福海和平中心,22.69047373,113.7878221
中粮创芯公园北,22.58412796,113.9132046
雪花啤酒厂,22.58723555,113.9169618
新安税务,22.57828642,113.9066293
洪浪北地铁站,22.57580473,113.9037756
灵芝公园北,22.5748342,113.9024401
西乡路口,22.57944536,113.8801985
宝安交通运输局,22.56316199,113.8970007
宝安万佳,22.55959295,113.9010094
耀邦厂,22.74408208,114.3807252
坪山光祖公园,22.73453298,114.3713781
坑梓沙梨园小区,22.7432153,114.3661283
光祖北路,22.74223711,114.366535
信义家园,22.6622029,114.2047769
嘉丽厂,22.66187108,114.2078844
嘉华路,22.66107529,114.2079155
窝肚市场,22.66025377,114.2097512
六约公园,22.63509645,114.1819439
窝肚路口,22.65818613,114.2096922
标尚学校东,22.80274081,113.8567272
中亭东路口,22.75957674,113.8189752
中亭北路口,22.75952861,113.8178361
后亭社区,22.75298921,113.8160026
光明交通局,22.75797317,113.9332506
大工业区党群服务中心,22.73041375,114.3772163
坑梓影剧院,22.74020975,114.3682159
新羌居委,22.80380474,113.9380613
光明中心站,22.76572404,113.9399624
国际自行车赛场,22.68575441,114.201814
坪山总站,22.68922064,114.3360029
科展,22.72540328,114.088904
凌屋小区,22.72163701,114.0916829
版画基地,22.74267568,114.087033
岭脚村,22.69697226,114.3733273
碧岭现代精密厂,22.66912718,114.2764486
京宜工业区,22.67109996,114.2812891
石夹路口,22.67240211,114.2840128
光明大道换乘站,22.75460719,113.9306853
凤凰城地铁站南,22.74823422,113.9263551
华南城金威广场,22.67958445,114.1224506
大山路口,22.65183628,114.1507522
海洋世纪工业园,22.66716337,114.0596601
黄军山社区,22.64242954,114.055149
坂田夜市,22.63107454,114.052297
大发埔村路口,22.63337017,114.0506249
莲花山总站,22.55089015,114.0452796
蛇口广场,22.48797608,113.9269102
黄埔雅苑总站,22.54558456,114.0467478
双龙地铁站①,22.73083487,114.2712205
龙岗COCOPark东,22.69510854,114.2259984
水晶之城,22.6710582,114.2166754
独竹,22.65635719,114.2086312
西乡桃源居总站,22.62213025,113.8564973
开屏花园,22.57349349,113.8794838
翻身小学,22.56965145,113.8834566
应人石村,22.64138023,113.9235826
大福老村,22.66432222,114.2368402
园山风景区,22.64797216,114.2330603
春园路口,22.59639593,113.9746365
深大总医院南,22.59429157,113.9830483
中科院研究院,22.59528959,113.986334
中科院深圳先进院,22.59496885,113.9875899
塘坑仔西,22.59956687,114.1818058
