名称,纬度,经度
顺平路口,22.69850587,114.1062389
新城广场,22.64713302,114.1802036
华侨墓园西门,22.59862364,114.337831
中兴发展,22.58708579,114.2898047
龙华地铁站,22.65437441,114.0171835
北环科苑天桥,22.555012,113.9358987
莲花北地铁站,22.5634043,114.0542162
后海滨登良路口,22.51557904,113.9335457
下梅林一街,22.56300926,114.0273371
高达苑,22.56374885,114.0305844
福田香格里拉,22.53946767,114.0521771
福田区慢性病防治院,22.53309895,114.0402906
荔园日佳商场,22.69955685,113.7880911
龙岗看守所,22.73775843,114.2900878
平湖第二实验学校,22.70930884,114.1013743
平湖花果山小区,22.68888257,114.1209702
佳业路口,22.69000061,114.1174136
融悦大厦,22.70606736,114.1030584
上步码头总站,22.5329656,114.0821032
石厦南总站,22.51519182,114.0406682
深业东岭总站,22.55052532,114.1350458
宝安实验学校总站,22.55161393,113.8962489
清湖产业园总站,22.67840487,114.0610142
山门场站,22.77991522,113.8531375
茜坑新村总站,22.70054494,114.0281414
阳光科创公交总站,22.5165323,113.9095198
御领公馆公交首末站,22.60043351,114.0069566
航天科创产业园,22.56454709,113.9335446
银星科技园公交首末站,22.72586853,114.0395034
深职院留仙洞校区总站,22.58394851,113.9350907
龙苑新村,22.67581471,114.0069159
仙田外国语学校,22.75557298,114.2695935
公明广场地铁站②,22.78084643,113.8858071
凤凰城地铁站,22.75079475,113.9283465
AB楼,22.64628638,113.8208605
GTC,22.62721562,113.8094485
ITC,22.62565483,113.8132325
机场事业部场站,22.62131772,113.8089586
凉帽山地铁站,22.649516,114.1134396
横岗车辆段,22.63309321,114.1718772
周家大道聚丰路口,22.76422286,113.9198376
坪山心海城总站,22.68182652,114.3392207
怀德翠湖工业区(微巴）,22.6933493,113.8178585
和景工业区总站,22.69211343,113.7804017
西丽社区①,22.57644708,113.9495392
深圳湾公园地铁站①,22.52513731,113.9891095
深湾地铁站,22.5259092,113.9710863
华为基地南门,22.65391547,114.0544381
深圳先进技术学院,22.59721854,113.9869304
上李朗体育中心,22.65799552,114.1159922
坪西社康中心,22.7729616,114.2893483
鹏联佳科技园,22.79724969,114.3353159
香蜜公园西,22.55364044,114.0131216
香荔花园,22.54467239,114.0144022
星河雅宝总站,22.60626456,114.0596361
宝运达物流信息大厦,22.59802062,113.8782214
田寮市场东,22.73172228,113.8991945
上水径地铁站,22.62466764,114.1022468
凤凰城实验学校北,22.73543312,113.9270454
甲子塘社区公园,22.7341079,113.9168465
上石家路口,22.7650875,113.8910839
青青世界公园公交接驳站,22.50798974,113.8937066
铁路公园地铁站,22.5054301,113.885352
艺展三路（微巴）,22.78636733,113.8302859
州航路路口（微巴）,22.61319515,113.8502873
凤凰英荟城,22.7326228,113.9256186
光谷苑西,22.73788021,113.9232197
尚智科技园,22.74082057,113.9212535
长圳地铁站北,22.73050497,113.9259615
逸秀新村天桥,22.60359041,114.0333025
中亚电子（微巴）,22.74095681,113.8165198
亿康书城（微巴）,22.73080722,113.8167571
爱博幼儿园（微巴）,22.73095734,113.8141662
新恒生,22.75899414,114.276287
坪西南路口,22.7545856,114.2771028
五马峰公园,22.75597176,114.4044331
幸福城三期,22.66234877,114.0358529
航城学校,22.61414653,113.8481511
满京华艺象,22.60928916,114.4265033
新大总站,22.54384307,114.508431
新园社区公园,22.58696354,114.2465664
平峦山公交总站,22.6082911,113.8660223
塘新路南(微巴）,22.6928697,113.8153378
立山环保,22.70900859,114.2735487
汤坑横坪路口,22.67001241,114.2974178
坪山中山小学,22.67972741,114.3267084
同辉路中,22.74424055,114.3933411
石岩新村南,22.67612748,113.9213876
凯博电线电缆公司,22.76209268,113.8643442
利达路口,22.63710422,113.830471
沙井公园公交场站（微巴）,22.7405942,113.8123678
明珠市场（微巴）,22.73899413,113.8071272
西荟城（微巴）,22.73546235,113.8110868
沙井地铁口（微巴）,22.73524481,113.8198822
怀德商贸西（微巴）,22.66871499,113.8231162
189工业区,22.66026291,114.2037568
柏怡科技园,22.62705792,114.1842073
壹海城,22.55848763,114.234973
盐田区政府北,22.56043802,114.2316793
西丽湖地铁站,22.59657892,113.9610845
桃源村地铁站,22.56285163,113.9770819
深云村②,22.55975698,113.9865009
下早新村,22.66212675,114.0025806
新和总站,22.66483285,113.8012532
时代景苑总站,22.68382789,113.8270127
星航华府总站,22.64746673,113.8280548
育新学校正门,22.74268975,113.9542354
观光路口,22.73848572,113.9543505
汉开数理高中,22.73313172,114.0233615
麻布村第二工业区,22.68571513,113.8864289
赤湾接驳站,22.48120271,113.8935952
坪洲地铁站西,22.57092159,113.8650628
科技园③,22.54253652,113.9389299
阳台山绿道公交首末站,22.65442109,113.9940986
龙澜观兴北路口,22.70751006,114.0199946
田作居民小组,22.66450482,114.4086698
润杰楼,22.77098725,113.7799417
步步高北门,22.77117125,113.777454
园博园东,22.53953322,114.0024089
步步高北门站,22.77117126,113.777467
田寮炜东城,22.72995753,113.9010696
田寮新村,22.72752557,113.8962207
田寮市场,22.7280584,113.8982511
宝田三路,22.60320982,113.8635687
龙泽苑公交总站,22.60415858,114.0391349
鸿威工业区（微巴）,22.58312005,113.9158013
庭威工业园（微巴）,22.58121746,113.9167342
留仙一路（微巴）,22.57826971,113.9144318
高新奇工业园（微巴）,22.57641794,113.9167895
高新奇南门（微巴）,22.57681204,113.9207451
美生创谷科技创新园（微巴）,22.57868021,113.9222233
安通达工业园（微巴）,22.58202133,113.9235244
福永街道办（微巴）,22.67446131,113.8165381
福永医院（微巴）,22.67411918,113.8148206
富利松白路口,22.78208267,113.8801195
富利南路口,22.77165115,113.8788012
依波大厦,22.77032924,113.8811487
曦湾华府,22.50477336,113.9358939
鑫豪盛大洋工业园（微巴）,22.6921982,113.8112019
富桥第五工业区（微巴）,22.69048494,113.8086333
立新湖创意园(微巴）,22.68892086,113.8067074
鹏福大酒店（微巴）,22.69190428,113.8051041
佳泰健康产业园（微巴）,22.70241339,113.8043956
桥头小学（微巴）,22.69616056,113.8052943
华联百货,22.73452147,113.9148448
凤凰街道办,22.73481522,113.9162446
甲子塘居委会,22.73241179,113.9163827
观澜公坑廊公交总站,22.7147138,114.0864886
新安文体中心,22.58122868,113.917591
松元厦地铁站①,22.72363794,114.057879
横岗大康村公交总站,22.64635149,114.2247277
新飞燕分厂,22.8023289,113.8520635
听泉居总站,22.55584493,114.0054483
大梅沙闻檀道场站,22.60210189,114.2967579
盐田区医院②,22.55966271,114.2291432
李松蓢体育中心,22.80833707,113.8823129
金蓢路,22.80415834,113.8804496
金蓢路口,22.80134788,113.8798178
聚龙金牛东路口,22.71498124,114.4026895
登良地铁站C出口,22.51311213,113.9335289
凉帽山车辆段,22.64406461,114.1116231
石碧西路,22.79406913,114.3287549
白沙湾海生路口,22.64580223,114.4998666
丽湖花园②,22.628879,114.0995116
沙湖麒麟岭路口,22.76452328,114.062987
宏盈天桥,22.71562009,114.1432198
松福大道路口,22.75246174,113.7872449
大铲湾场站,22.5509428,113.8564898
汇聚创新园（微巴）,22.58468272,113.9229286
塘头路口,22.6545588,113.9155068
塘头社区（微巴）,22.66341885,113.9115896
惠阳秋长白石汽车站,22.77152844,114.3745768
卓越后海中心,22.52146855,113.9378366
鹏基工业区②,22.56428016,114.1599885
鹏基工业区①,22.56431499,114.1609651
龙西五联路,22.75003271,114.2367326
新百丽公交总站,22.69300671,113.9734691
上村大桥,22.79664044,113.9008222
铁塔科技园,22.79372677,113.9036947
中泰科技园,22.79104125,113.907467
羌下治安亭,22.81140403,113.9603582
公明大围,22.76640937,113.9075246
梓横西路东,22.74676227,114.3756379
梓横西路西,22.74657464,114.3731412
秀新村幼儿园,22.74741142,114.3720938
新东路北,22.74438568,114.3759909
新东路口南,22.74211321,114.376162
秀新飞达桥,22.74144082,114.3669777
光祖中学,22.74531572,114.3652669
青兰一路南,22.72468455,114.3885426
规划四路东,22.72135193,114.3874187
规划四路西,22.72125182,114.383667
龙翔路口,22.67952746,113.8167053
梅观雪岗桥底,22.66949508,114.0499983
龙瑞佳园天桥,22.48228098,113.8973701
瑞河耶纳北门,22.53010801,113.9725087
惠鑫公寓①,22.60477563,114.040861
梅景,22.56377363,114.0328401
红岭,22.5510628,114.0994704
市民中心,22.54444703,114.0560688
大运,22.68855911,114.2233159
竹子林,22.53616826,114.0088758
机场北,22.654031,113.7930939
清湖,22.66681811,114.0314398
西丽,22.58366162,113.9489404
南联,22.72479412,114.2607018
深云,22.55940758,113.988735
田贝,22.56998596,114.1249818
碧海湾,22.57809162,113.8511629
华强路,22.54314074,114.0800042
机场,22.62696168,113.8086195
华强北,22.54712238,114.0802841
华强南,22.5398954,114.0816971
坂田,22.63016415,114.0657176
赤尾,22.53405683,114.0784694
深圳湾公园,22.52446552,113.9881258
五和,22.62952673,114.0555527
水湾,22.49143365,113.9148293
前海湾,22.54017591,113.8930691
福永,22.67647396,113.8010093
永湖,22.66183193,114.2131813
西乡,22.57817731,113.8581331
灵芝,22.57201537,113.8992963
塘尾,22.70500199,113.8128408
红树湾,22.52808927,113.963504
黄贝岭,22.54881194,114.1312775
科苑,22.53002099,113.9413097
莲花村,22.55134006,114.0627011
上塘,22.63993615,114.0077628
大芬,22.61690345,114.1333099
人民南,22.53820798,114.113062
下水径,22.61751196,114.1055524
侨城北,22.54687749,113.9841685
梅村,22.57115801,114.0473069
香梅北,22.55661878,114.0276322
上水径,22.62472041,114.1002195
罗湖,22.53477769,114.1135751
龙井,22.56693701,113.9697421
兴东,22.58486234,113.9141506
向西村,22.54249443,114.1206894
银湖,22.57102238,114.0846555
香蜜,22.55555397,114.0187857
红岭南,22.54262644,114.0996361
沙井,22.73378066,113.8194127
安托山,22.55161694,114.0012586
太安,22.57618179,114.1320645
百鸽笼,22.59814512,114.1252595
泥岗,22.5704827,114.0925115
塘朗,22.59294592,113.9946567
下梅林,22.56840855,114.0366672
六约,22.63710846,114.1757028
水贝,22.57668661,114.1198926
岗厦北,22.54363002,114.0641119
登良,22.51216531,113.9327297
园岭,22.55897015,114.0993827
蛇口港,22.47967672,113.9074765
侨城东,22.53526923,113.9916531
燕南,22.54722112,114.0874359
长岭陂,22.60221069,114.0052384
龙华,22.654401,114.0173504
后亭,22.75555484,113.8218579
宝安中心,22.55761562,113.8823682
福民,22.52592372,114.0607898
横岗,22.6512709,114.2041172
深湾,22.5259962,113.9736682
东角头,22.48935507,113.926285
侨香,22.55259288,114.0093346
新秀,22.55042564,114.1437414
双龙,22.73161968,114.272587
珠光,22.57123532,113.9556452
高新园,22.54322015,113.9489429
宝华,22.55268599,113.8802139
世界之窗,22.53989477,113.9691372
海月,22.50341727,113.9328171
车公庙,22.53902473,114.0207614
后瑞,22.63181111,113.8304639
大剧院,22.54448507,114.1027021
黄木岗,22.55852299,114.0821511
下沙,22.53168213,114.0192691
通新岭,22.55180605,114.0911505
福田口岸,22.51843112,114.0641465
红山,22.62472447,114.0184379
大新,22.53527996,113.9102138
福田,22.54318137,114.0477972
长龙,22.61073553,114.1087208
洪浪北,22.57759085,113.9057243
岗厦,22.53754852,114.0630628
临海,22.54721317,113.8844522
机场东,22.64994954,113.8176132
大学城,22.58489737,113.9603823
坪洲,22.57194597,113.8658115
后海,22.52143187,113.9376187
桃园,22.53539488,113.9199949
龙胜,22.64754206,114.0069662
香梅,22.54809884,114.034587
松岗,22.7752608,113.8245991
华侨城,22.53638658,113.9803998
晒布,22.55193603,114.1175796
爱联,22.70033445,114.2295826
赤湾,22.4825289,113.8938662
文锦,22.54496823,114.1258954
少年宫,22.55133105,114.0550472
皇岗口岸,22.52440921,114.0690626
碧头,22.78739239,113.8149221
西丽湖,22.59651603,113.9607218
翠竹,22.55898792,114.1249694
沙尾,22.5235357,114.0374798
华新,22.55196067,114.0815192
农林,22.54320972,114.0130834
洪湖,22.56875239,114.1173791
宝安,22.55763776,113.8755133
民治,22.62027696,114.0357474
木棉湾,22.60969846,114.1252207
红树湾南,22.52596197,113.9664983
莲花北,22.56324224,114.0542791
老街,22.54692425,114.1118443
孖岭,22.57115043,114.0626488
湖贝,22.54698873,114.1203585
香蜜湖,22.54163264,114.0335433
宝体,22.56378842,113.8757582
丹竹头,22.62247993,114.1430239
桃源村,22.56280599,113.9769996
湾厦,22.49637064,113.9337315
荷坳,22.67591835,114.2194583
怡景,22.55857822,114.1350689
新安,22.55052213,113.889759
深康,22.54909387,113.9941089
草埔,22.58713511,114.1114019
益田,22.51900795,114.0458761
购物公园,22.5373688,114.0494646
固戍,22.60436357,113.841838
白石龙,22.60430476,114.0373857
上梅林,22.57316525,114.0543165
杨美,22.62945104,114.0748395
科学馆,22.54329846,114.0898229
白石洲,22.54255435,113.9621222
石厦,22.52642397,114.0485014
南山,22.52706179,113.9187352
海上世界,22.4881498,113.9102557
布吉,22.60445616,114.116481
塘坑,22.64198575,114.1878124
布心,22.58370243,114.1329923
鲤鱼门,22.53505941,113.8982192
翻身,22.56274299,113.888364
莲花西,22.54938923,114.0449223
八卦岭,22.56461886,114.0899546
景田,22.55648873,114.0379819
红岭北,22.56471157,114.0992001
深大,22.5416726,113.93929
龙城广场,22.71974972,114.2497632
笋岗,22.56597668,114.1059784
吉祥,22.71232647,114.2394853
民乐,22.5968628,114.0436959
高新南,22.53572,113.9465
荔湾,22.50116,113.8883
粤海门,22.53572,113.94076
南油西,22.51234,113.91343
深大南,22.52903,113.93103
南油,22.51356,113.92123
前湾公园,22.51964,113.88512
怡海,22.51864,113.89805
梦海,22.5221,113.8938
前湾,22.52482,113.89066
妈湾,22.51017,113.88174
铁路公园,22.50599,113.88508
桂湾,22.531861,113.898083
荔林,22.51483,113.90861
南山书城,22.52147,113.92359
万象天地（南山）,22.5449333,113.9511274
壹方城（宝安）,22.5553412,113.8834612
海岸城（南山）,22.5201693,113.9318718
益田假日广场（南山）,22.5404201,113.9705796
深业上城（福田）,22.5601574,114.0651169
卓悦汇（福田）,22.5731072,114.0550764
欢乐海岸购物中心（南山）,22.5284987,113.9842639
海雅缤纷城（宝安）,22.5626768,113.9013128
皇庭广场（福田）,22.5360913,114.0546849
中航城天虹（福田）,22.5450305,114.0783369
来福士广场（南山）,22.5148226,113.9207242
布吉万象汇,22.5961329,114.1261415
蛇口花园城,22.4830163,113.9228216
龙华星河iCO,22.6591266,114.0320874
龙岗COCOPark,22.6950575,114.225794
沙井天虹商场,22.7233894,113.8244631
金光华广场（罗湖）,22.5422678,114.1151888
东门茂业百货,22.5496837,114.1160728
东门越港广场,22.5987707,114.5093192
南山天虹商场,22.5358464,113.9170152
前海壹方城,22.5553412,113.8834612
前海万象前海,22.534334,113.8945014
龙华红山6979,22.6247575,114.0201898
皇庭广场,22.5360913,114.0546849
卓悦汇,22.5731072,114.0550764
中心城广场,22.5385834,114.0546296
星河COCOPark,22.6937338,114.2235299
领展中心城,22.5385834,114.0546296
深业上城,22.5601574,114.0651169
中航城天虹,22.5450305,114.0783369
上梅林美食街,22.5687551,114.0512221
岗厦美食街,22.7729381,113.8465137
福民美食街,22.6676993,113.9900798
沙尾夜市,22.7832729,113.8186076
深圳湾万象城,22.5194599,113.9419956
益田假日广场,22.5404201,113.9705796
欢乐海岸,22.5259531,113.9830035
蛇口老街,22.4888451,113.9224313
科技园科兴科学园,22.5516208,113.9324936
宝能太古城,22.5045663,113.9342379
来福士广场,22.5148226,113.9207242
华侨城创意园,22.5416246,113.9882354
西丽366大街,22.5854795,113.9461102
桃园美食街,22.5731886,114.0434139
蛇口渔人码头,22.4830163,113.9228216
海雅缤纷城,22.5626768,113.9013128
深大桂庙新村,22.5311001,113.9248896
东门步行街,22.548289,114.1143397
洪湖美食街,22.5686556,114.1173197
壹方城,22.5553412,113.8834612
宝安万达广场,22.5741776,113.8867413
龙岗老街,22.7051949,114.2212304
平湖华南城,22.6842036,114.1104684
大运中心美食街,22.5993239,114.3071335
布吉老街,22.6023568,114.111757
吉华路美食街,22.6187489,114.1052817
红山6979,22.6247575,114.0201898
民治美食街,22.6321091,114.0301003
大浪商业中心,22.6771039,113.9905973
龙华老街,22.6608423,114.0067651
坑梓美食街,22.6004322,114.1812502
坪山老街,22.7114546,114.3742877
马峦山美食街,22.6260354,114.3040807
公明老街,22.7859917,113.8830156
圳美美食街,22.6065074,114.3265184
盐田海鲜街,22.5892725,114.2728947
大梅沙奥特莱斯,22.5998559,114.3033985
东部华侨城美食街,22.603192,114.3037473
小梅沙美食街,22.6044816,114.3210895
西乡夜市,22.5446799,114.1204548
民治夜市,22.6241348,114.0338491
沙井夜市,22.7540036,113.7966658
布吉夜市,22.6043256,114.1164167
公明夜市,22.8240358,113.9060487
笔架山公园美食街,22.5691894,114.0847528
龙华深圳北站美食街,22.6246369,114.0132188
盐田海滨栈道美食街,22.5975968,114.3182061
海景公寓,22.4816402327724,113.87915311951843
赤湾西坑小区,22.481709165025755,113.87775299378056
香格名苑,22.494273946318653,113.87997953842326
SEC综合生活楼,22.49730654913879,113.87684960024878
前海丹华,22.482458240459124,113.88208124782722
海天楼,22.48167928115661,113.88387167761138
赤湾老兵购物广场(赤湾海景大厦店),22.481881830549888,113.88307362032984
嘉盛荟商业中心(前海丹华店),22.482199226109454,113.88206524225724
海曦楼,22.483659400498205,113.8840297565858
赤湾花园,22.483405682759063,113.88278113479822
汉京·九榕台,22.491367989506,113.8831661451373
月亮湾山庄,22.49295913151685,113.88340235592226
佳兆业·前海广场,22.49750592638341,113.88143240363844
佳兆业·前海广场一期,22.497113007349878,113.88155559985466
月亮湾山庄三期,22.49394269929874,113.88442861797074
月华苑,22.4959049526618,113.8830897581156
佳兆业·前海广场二期,22.49815579955873,113.8812420965936
深大附中高中部,22.4981521078601,113.88336898483183
招商前海·领尚公馆,22.506773079313,113.8834715758638
荟同学校深圳校区,22.507210608454507,113.88267849686052
前海妈湾片区01街坊,22.506773079313,113.8834715758638
妈湾03街坊,22.504076132711862,113.88349878150044
山海逸居,22.4829057347253,113.88676716183912
中建三局管理人员生活区,22.478228732930564,113.88965764753782
半山臻境,22.485627601385573,113.88887635548156
山语海苑,22.48608790460629,113.88705930064305
赤湾学校,22.48462393949017,113.8899525496824
海祥阁,22.48406511737676,113.88539845021026
半山港湾花园,22.48472659005087,113.8888774133577
万豪·月半山,22.49046813294081,113.8875165481994
月亮湾小学,22.491712051059885,113.88730122447626
月亮湾花园,22.495241269288183,113.88554893024184
泛海城市广场,22.49709126481206,113.88782247606602
泛海城市广场购物中心,22.49702427638716,113.88785151282993
前海康城华府,22.496565593793264,113.88869747354092
泛海·拉菲花园,22.502448800008267,113.88940786088672
前海港湾花园,22.50030873193816,113.886586854259
泛海拉菲花园二期,22.49880754008828,113.88857119519996
泛海拉菲花园一期,22.502430799209407,113.88940485886476
汉京确悦,22.5011661597878,113.8876159868044
观峰阁,22.499876723711225,113.88911371179348
中建·荔香家园,22.50017319110131,113.88767511614516
融兴生活区,22.502777739129183,113.88665277604755
前海颐湾府,22.50662048827934,113.8862070068129
颐城瑧湾悦2栋,22.50482926611777,113.88798717254748
颐城瑧湾悦家园1期,22.50692368780153,113.88924540750769
颐城万科瑧湾悦2期,22.5060423147956,113.88815928721016
颐城栖湾里,22.508212146431664,113.88781476657908
南山区深圳前海哈罗国际学校,22.51168060975845,113.8866922611066
妈湾学校中建四局生活区,22.51077772088032,113.88690256330908
中联曼谷,22.46997341174528,113.89353686321816
深铁熙府A地块,22.473299279729467,113.89222548065858
深圳市第三十高级中学(装修中),22.4772991633428,113.8912563116047
前海宸湾,22.48240573570053,113.8936251569554
开云府,22.482383352447464,113.89161633727691
山灵公寓,22.479082140321783,113.89100895845574
新建工人生活区,22.48065736593529,113.89180962913282
中建二局生活区,22.48065736593529,113.89180962913282
南山花园,22.50114026616845,113.89095151294698
德尚世家,22.49849313180824,113.89039612729096
中海·阳光玫瑰园,22.50564730659611,113.89131258066824
恒立·心海湾花园,22.503907054940257,113.8902876766872
深大附中(初中部),22.50734950660365,113.89231942303768
云思楼,22.50764069201948,113.89337134765132
中国石化月亮湾加油站,22.511882764942587,113.89455508092402
丰泽园,22.508811673022336,113.89338328427216
保利天悦,22.51097375208165,113.89426489887508
万科金色家园,22.51097375208165,113.89426489887508
恒大帝景,22.51097375208165,113.89426489887508
保利堂悦,22.51097375208165,113.89426489887508
盛世豪庭,22.51097375208165,113.89426489887508
金地名京,22.51097375208165,113.89426489887508
中航华府,22.51097375208165,113.89426489887508
招商雍和府,22.51097375208165,113.89426489887508
金泓·凯旋城,22.550672761848272,113.89359382673696
泰华·梧桐林居,22.553021232271224,113.89172799007632
新锦安·海纳公馆,22.556266626015265,113.89037145858174
鸿荣源·西岸观邸,22.553532897030195,113.89056082134364
豪城馨庭居,22.557153087746126,113.89261254943328
安乐园,22.557605363669648,113.8947893872731
中怡名苑,22.556240452169448,113.89455628398557
深铁熙府D地块,22.47367678606607,113.89657104213506
龙瑞佳园·山海居,22.48270393373031,113.89864887905873
山海津,22.485461968336768,113.89531835611008
山海韵,22.48337582116032,113.89989258085372
诺德假日花园,22.5129688384726,113.89825372126836
山海翠庐,22.511233729925426,113.89989482764123
南山实验教育集团荔林小学,22.51209672558683,113.89977370400928
雷圳·碧榕湾海景花园,22.515178681806702,113.89948234036636
南山实验教育集团南海中学,22.516140581420355,113.90008662664964
雷圳·碧榕湾名苑,22.51445668928081,113.89958844803
南山实验教育集团,22.51646257584506,113.90005959120336
碧桂园深莞区域,22.52075263481216,113.8976448285554
前海珑湾国际人才公寓,22.53949175237344,113.89771869653556
天健悦湾府,22.54594824428435,113.89923325196118
天健悦桂府,22.54458134464869,113.899141282822
前海桂湾片区,22.543278519784216,113.89766041843237
新锦安雅园3期,22.552093852200837,113.89864250140924
海岸悦府,22.55519062107084,113.89849020977572
安乐花园,22.554026600299878,113.89971902808058
安乐七队,22.554341731821868,113.89746658874164
泰华苑,22.555977540577288,113.8952918899263
德邻雅筑,22.556946518488928,113.89641668147296
富铭花园,22.556786496201,113.89560808449605
梧桐寓,22.55376873338646,113.89849230085537
庆宜华苑1期,22.556301427759408,113.8996388380515
安乐村41区,22.56188607386567,113.89584394273962
安乐新区,22.55901935289336,113.89698395836288
海乐华府,22.558377382392617,113.89807874332936
金汇名园,22.559411260347456,113.89536973404788
华安苑,22.56163612159945,113.89746212518968
新安湖商业城(宝民一路),22.562767861155187,113.89974449091956
新鹏苑,22.56277685889828,113.89975649726344
宝城小学,22.56011224894828,113.89769938218984
宝林商场(安乐村41区店),22.56082014825891,113.89551075470996
蛇口育才教育集团山海学校,22.48148063974332,113.90477691297282
五湾杜区,22.481295599062623,113.90111137012904
龟山花园,22.48864677268165,113.90466242299424
太子山庄,22.512807267758056,113.90226794513258
山居岁月家园,22.51082927572873,113.90242414047646
立桥城购物中心,22.51710635584634,113.90130321181194
万科瑧山海,22.515179440518697,113.90114225181118
铭筑荔苑,22.51381956924545,113.90462882576712
瑞景华庭,22.51693048302605,113.90463163065668
山水情家园,22.514660166883044,113.9024959311626
荔山荟·私厨·茶艺(太子山庄店),22.51345252475214,113.9009202462912
鼎太风华南区7期,22.51872797323926,113.90279680665228
龙海家园中区,22.536774600223534,113.90082472594658
龙海家园南区,22.533439707680184,113.90122714367104
龙海商业广场南区,22.537925579884384,113.9005485065553
龙海家园,22.538318491825677,113.90094569170458
龙海商业广场,22.53939247776833,113.90065347022612
龙海家园北区,22.541278317301163,113.90093149761093
前海港湾小学,22.54198333755137,113.9005412466642
龙海商业广场北区(龙海商业广场店),22.53856954829092,113.90051244650344
九龙建设生活区,22.5433972012844,113.9008273095122
晶美花园,22.555694003930743,113.90233427035072
安乐新苑,22.55446428475453,113.90149194939328
新锦安雅园1期,22.553379521847805,113.90064258182272
庆宜华苑,22.557464186201468,113.90068934888365
新乐社区-第37区,22.55684821844265,113.9008024475534
宝城11区,22.556676893470268,113.90246226591628
金三鑫公寓,22.55743884074144,113.9024201989675
中国石化新城加油站,22.55996405625826,113.9001458953405
海雅君誉,22.562808663071703,113.90104719854702
裕宝商场购物中心,22.562382064593468,113.9037234315982
布心一村,22.562051510208345,113.90213677856316
宝城5区,22.56247678968399,113.90046090981194
怡福元,22.5617762921694,113.90311222446924
招商玺,22.478421365909767,113.90964617523282
伍兹华府,22.482993356404933,113.90981490402282
迎晖公寓,22.482725156348785,113.90832072606509
碧涛苑二期,22.482803032630983,113.9085657604846
新天泽生活区,22.479972607432018,113.90927003559814
碧涛苑,22.48383279043718,113.9090557656162
碧涛苑一期,22.483704793376987,113.90904677249502
怡景阁,22.485305764289738,113.90914168395037
美景阁,22.48502283119203,113.9090106847357
明华公寓,22.487706137431516,113.90632498464872
罗马花园,22.486987822229715,113.909070568896
新时代广场1期,22.485445171776377,113.90836756255575
华道香江,22.485876507850065,113.90961870303742
海上世界·汇港购物中心(二期),22.48839943463961,113.90979356159136
网汇港(汇港购物中心店),22.488400435219354,113.9097925614329
半山海景·兰溪谷二期,22.492276796418373,113.9091862505697
半山海景·兰溪谷,22.49258329905993,113.90822508919386
新世界·临海揽山,22.49647744736441,113.9079277909774
半山海景·兰溪谷一期,22.49309680224311,113.907171850116
畔山·翠谷居,22.493977354778995,113.90811898298536
壹栈人才公寓,22.505281361251093,113.90984250273075
城市山林,22.51346511253412,113.90999800082096
心语家园,22.51762720197113,113.90536482569688
荔庭园,22.51328513982106,113.9080947621966
星语公寓,22.5161448793712,113.9062981860272
理家购物商场,22.5171421134658,113.90563793869696
万育园,22.51559481795461,113.90648226839969
兴南楼,22.51690497333756,113.9082325579766
中侨商住楼,22.516069912179315,113.9084016387618
华夏幸福,22.51442717377589,113.907966667124
鼎太风华,22.52137489327173,113.9058497333188
鼎太风华南区,22.51962115207415,113.90532868883058
阳光花地苑,22.52124961184372,113.9086653533571
心语雅园,22.519698420709496,113.90710715949731
北头西苑,22.520497961685773,113.90802529508616
西苑小区,22.51826275954887,113.90643408789845
鼎太风华南区6期,22.519301211734884,113.90519466701264
海王小区,22.51932025562994,113.90749426670372
鼎太风华南区4期,22.521215123494105,113.90525856648397
鼎太风华南区5期,22.520875496678016,113.90684602498293
鼎太风华北区,22.523636286158435,113.90709290801556
鼎太风华北区1期,22.52365570765257,113.90830514460812
西部城建桂珠苑,22.52668925636448,113.90893904950008
第二外国语学校阳光小学,22.526671829732848,113.90780986579531
深圳市南山实验学校,22.52508679510789,113.90801600406624
南山实验教育集团(鼎太小学部),22.52500778058348,113.90805201553296
鼎太风华北区2期,22.52326081079065,113.90588362405076
鼎太风华北区3期,22.524720174950225,113.9072448733598
中海·阳光棕榈园,22.528999667804527,113.9079327420757
绿海名都,22.532781417573304,113.90807252892728
前海购物中心,22.532009670580624,113.90956278967194
天朗风清,22.53196472865911,113.90751047268915
新德家园,22.53200767348336,113.90955778926524
前海凯御,22.530715163774083,113.90667736382692
深圳市南山区第二外国语(集团)前海学校小学部,22.53202016692735,113.90652124263733
云栖西岸阁,22.532227501968013,113.90566699608362
凯美天地,22.530715163774083,113.90667736382692
水木清源,22.53160187274344,113.90923377777916
前海花园,22.536736452348716,113.90756418263976
港湾丽都,22.5342225026239,113.90966066026144
万裕·椰风海岸,22.534409207469263,113.90612898909272
前海花园1期,22.53687082123967,113.90881438988342
南山区第二外国语学校(集团)前海学校,22.53320428778901,113.90608505311312
前海花园2期,22.53685745405804,113.9075461713486
前海花园3期,22.536649159709263,113.90594579722963
桃李花园,22.534316491229177,113.90775837374382
前海小学,22.53769680611044,113.90665791865943
御海新苑,22.533580870817644,113.9090536301367
星海名城三期,22.540016955702885,113.90596859114576
星海名城六期,22.54174838066792,113.907075761719
星海名城1期,22.539516041432968,113.90808410612372
深圳市南山为明学校,22.54241478504848,113.9060254556632
星海名城二期八组团,22.542283411589352,113.90897907116783
星海名城1期三组团,22.539923367457455,113.90932826412008
星海名城二期七组团,22.54105962838683,113.90871311091614
星海名城2期,22.541678525481668,113.90883608961492
